method,name,group,module_type,region,decode_step,m,input_shape,backend,elapsed_ms
sparse_bf16,language_model.layers.26.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10278400033712387
sparse_bf16,language_model.layers.26.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,9,1,1x1x12288,sparse_bf16,0.19174399971961975
sparse_bf16,language_model.layers.27.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.11055999994277954
sparse_bf16,language_model.layers.27.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10793600231409073
sparse_bf16,language_model.layers.27.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10416000336408615
sparse_bf16,language_model.layers.27.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.11683200299739838
sparse_bf16,language_model.layers.27.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.1128000020980835
sparse_bf16,language_model.layers.27.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10662399977445602
sparse_bf16,language_model.layers.27.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,9,1,1x1x12288,sparse_bf16,0.19183999300003052
sparse_bf16,language_model.layers.28.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.1093439981341362
sparse_bf16,language_model.layers.28.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10143999755382538
sparse_bf16,language_model.layers.28.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.0990080013871193
sparse_bf16,language_model.layers.28.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.09798400104045868
sparse_bf16,language_model.layers.28.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.12624000012874603
sparse_bf16,language_model.layers.28.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.11212799698114395
sparse_bf16,language_model.layers.28.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10441599786281586
sparse_bf16,language_model.layers.28.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,9,1,1x1x12288,sparse_bf16,0.1976960003376007
sparse_bf16,language_model.layers.29.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.11084800213575363
sparse_bf16,language_model.layers.29.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.1021760031580925
sparse_bf16,language_model.layers.29.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10003200173377991
sparse_bf16,language_model.layers.29.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.09753599762916565
sparse_bf16,language_model.layers.29.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.12009599804878235
sparse_bf16,language_model.layers.29.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.11135999858379364
sparse_bf16,language_model.layers.29.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10278400033712387
sparse_bf16,language_model.layers.29.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,9,1,1x1x12288,sparse_bf16,0.19023999571800232
sparse_bf16,language_model.layers.30.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.11423999816179276
sparse_bf16,language_model.layers.30.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10294400155544281
sparse_bf16,language_model.layers.30.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10198400169610977
sparse_bf16,language_model.layers.30.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.0997759997844696
sparse_bf16,language_model.layers.30.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.12003199756145477
sparse_bf16,language_model.layers.30.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10979200154542923
sparse_bf16,language_model.layers.30.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10419200360774994
sparse_bf16,language_model.layers.30.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,9,1,1x1x12288,sparse_bf16,0.1926400065422058
sparse_bf16,language_model.layers.31.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.1106560006737709
sparse_bf16,language_model.layers.31.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10601600259542465
sparse_bf16,language_model.layers.31.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10307200253009796
sparse_bf16,language_model.layers.31.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.12591999769210815
sparse_bf16,language_model.layers.31.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.11724799871444702
sparse_bf16,language_model.layers.31.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,9,1,1x1x4096,sparse_bf16,0.10870400071144104
sparse_bf16,language_model.layers.31.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,9,1,1x1x12288,sparse_bf16,0.19324800372123718
sparse_bf16,language_model.layers.0.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.13673600554466248
sparse_bf16,language_model.layers.0.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.1069440022110939
sparse_bf16,language_model.layers.0.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10249599814414978
sparse_bf16,language_model.layers.0.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10009600222110748
sparse_bf16,language_model.layers.0.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.12940800189971924
sparse_bf16,language_model.layers.0.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11807999759912491
sparse_bf16,language_model.layers.0.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10559999942779541
sparse_bf16,language_model.layers.0.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,10,1,1x1x12288,sparse_bf16,0.19551999866962433
sparse_bf16,language_model.layers.1.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11132799834012985
sparse_bf16,language_model.layers.1.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11139199882745743
sparse_bf16,language_model.layers.1.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.0992640033364296
sparse_bf16,language_model.layers.1.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.09859199821949005
sparse_bf16,language_model.layers.1.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.12521600723266602
sparse_bf16,language_model.layers.1.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11244799941778183
sparse_bf16,language_model.layers.1.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10335999727249146
sparse_bf16,language_model.layers.1.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,10,1,1x1x12288,sparse_bf16,0.19308799505233765
sparse_bf16,language_model.layers.2.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11231999844312668
sparse_bf16,language_model.layers.2.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10127999633550644
sparse_bf16,language_model.layers.2.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.09913600236177444
sparse_bf16,language_model.layers.2.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.09932799637317657
sparse_bf16,language_model.layers.2.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11753600090742111
sparse_bf16,language_model.layers.2.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10924799740314484
sparse_bf16,language_model.layers.2.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10492800176143646
sparse_bf16,language_model.layers.2.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,10,1,1x1x12288,sparse_bf16,0.19120000302791595
sparse_bf16,language_model.layers.3.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10979200154542923
sparse_bf16,language_model.layers.3.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10531199723482132
sparse_bf16,language_model.layers.3.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10409600287675858
sparse_bf16,language_model.layers.3.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.12080000340938568
sparse_bf16,language_model.layers.3.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11276800185441971
sparse_bf16,language_model.layers.3.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10803200304508209
sparse_bf16,language_model.layers.3.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,10,1,1x1x12288,sparse_bf16,0.1913599967956543
sparse_bf16,language_model.layers.4.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10883200168609619
sparse_bf16,language_model.layers.4.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.1011200025677681
sparse_bf16,language_model.layers.4.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10099200159311295
sparse_bf16,language_model.layers.4.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.09948799759149551
sparse_bf16,language_model.layers.4.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11923199892044067
sparse_bf16,language_model.layers.4.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10902400314807892
sparse_bf16,language_model.layers.4.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10486400127410889
sparse_bf16,language_model.layers.4.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,10,1,1x1x12288,sparse_bf16,0.19148799777030945
sparse_bf16,language_model.layers.5.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11529599875211716
sparse_bf16,language_model.layers.5.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10416000336408615
sparse_bf16,language_model.layers.5.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10156799852848053
sparse_bf16,language_model.layers.5.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.09987200051546097
sparse_bf16,language_model.layers.5.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.1191679984331131
sparse_bf16,language_model.layers.5.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10681600123643875
sparse_bf16,language_model.layers.5.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10339199751615524
sparse_bf16,language_model.layers.5.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,10,1,1x1x12288,sparse_bf16,0.1915840059518814
sparse_bf16,language_model.layers.6.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10976000130176544
sparse_bf16,language_model.layers.6.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10143999755382538
sparse_bf16,language_model.layers.6.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.09964799880981445
sparse_bf16,language_model.layers.6.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10230399668216705
sparse_bf16,language_model.layers.6.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.1186240017414093
sparse_bf16,language_model.layers.6.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10927999764680862
sparse_bf16,language_model.layers.6.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10390400141477585
sparse_bf16,language_model.layers.6.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,10,1,1x1x12288,sparse_bf16,0.1927040070295334
sparse_bf16,language_model.layers.7.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10889600217342377
sparse_bf16,language_model.layers.7.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10831999778747559
sparse_bf16,language_model.layers.7.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.106175996363163
sparse_bf16,language_model.layers.7.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11382400244474411
sparse_bf16,language_model.layers.7.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11075200140476227
sparse_bf16,language_model.layers.7.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10719999670982361
sparse_bf16,language_model.layers.7.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,10,1,1x1x12288,sparse_bf16,0.191103994846344
sparse_bf16,language_model.layers.8.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.1088000014424324
sparse_bf16,language_model.layers.8.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10140799731016159
sparse_bf16,language_model.layers.8.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.09875199943780899
sparse_bf16,language_model.layers.8.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.09888000041246414
sparse_bf16,language_model.layers.8.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.12969599664211273
sparse_bf16,language_model.layers.8.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11311999708414078
sparse_bf16,language_model.layers.8.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.104032002389431
sparse_bf16,language_model.layers.8.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,10,1,1x1x12288,sparse_bf16,0.1924159973859787
sparse_bf16,language_model.layers.9.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10995200276374817
sparse_bf16,language_model.layers.9.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10547199845314026
sparse_bf16,language_model.layers.9.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.09996800124645233
sparse_bf16,language_model.layers.9.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10025600343942642
sparse_bf16,language_model.layers.9.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11999999731779099
sparse_bf16,language_model.layers.9.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10819199681282043
sparse_bf16,language_model.layers.9.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10284800082445145
sparse_bf16,language_model.layers.9.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,10,1,1x1x12288,sparse_bf16,0.19209599494934082
sparse_bf16,language_model.layers.10.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11497599631547928
sparse_bf16,language_model.layers.10.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10313600301742554
sparse_bf16,language_model.layers.10.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.09971199929714203
sparse_bf16,language_model.layers.10.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.09808000177145004
sparse_bf16,language_model.layers.10.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11987199634313583
sparse_bf16,language_model.layers.10.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10809600353240967
sparse_bf16,language_model.layers.10.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10316800326108932
sparse_bf16,language_model.layers.10.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,10,1,1x1x12288,sparse_bf16,0.19324800372123718
sparse_bf16,language_model.layers.11.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.1080000028014183
sparse_bf16,language_model.layers.11.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11376000195741653
sparse_bf16,language_model.layers.11.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10371199995279312
sparse_bf16,language_model.layers.11.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.1265600025653839
sparse_bf16,language_model.layers.11.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.11315199732780457
sparse_bf16,language_model.layers.11.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.1058880016207695
sparse_bf16,language_model.layers.11.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,10,1,1x1x12288,sparse_bf16,0.1960960030555725
sparse_bf16,language_model.layers.12.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,10,1,1x1x4096,sparse_bf16,0.10847999900579453
